"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"54","GrayLevelNonUniformityNormalized_glrlm_MYO_ES","heart_texture_GrayLevelNonUniformityNormalized_glrlm_MYO_ES","ie",":=","a*b","ie",-0.00423255509696936,0.00219330425562035,-1.92976194986328,0.0536363400968483,-0.00853135244512367,6.62422511849576e-05,1,75,"#8DA0CB","Local Uniformity",FALSE
"55","GrayLevelNonUniformityNormalized_glszm_MYO_ED","heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ED","ie",":=","a*b","ie",-0.0034022266218927,0.00507666570858889,-0.670169520151127,0.502749731592052,-0.0133523085722764,0.00654785532849103,1,84,"#8DA0CB","Local Uniformity",FALSE
"56","GrayLevelNonUniformityNormalized_glszm_MYO_ES","heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ES","ie",":=","a*b","ie",-0.0148229549679452,0.00416125357465543,-3.56213691427652,0.000367848449837505,-0.0229788621048084,-0.00666704783108202,0.211880707106403,69,"#8DA0CB","Local Uniformity",FALSE
"57","GrayLevelVariance_gldm_MYO_ED","heart_texture_GrayLevelVariance_gldm_MYO_ED","ie",":=","a*b","ie",0.00040528815259388,0.00213756669549078,0.18960257635415,0.849620568195534,-0.00378426558512035,0.00459484189030811,1,149,"#A6D854","Global Variance",FALSE
"58","GrayLevelVariance_gldm_MYO_ES","heart_texture_GrayLevelVariance_gldm_MYO_ES","ie",":=","a*b","ie",-0.00187918851500574,0.00197403600392032,-0.95195250303124,0.341121070636242,-0.00574822798687494,0.00198985095686346,1,217,"#FFD92F","Global Intensity",FALSE
"59","GrayLevelVariance_glrlm_MYO_ED","heart_texture_GrayLevelVariance_glrlm_MYO_ED","ie",":=","a*b","ie",-0.00146561974210503,0.00244085096111013,-0.600454417519391,0.548203430597508,-0.00624959971751085,0.0033183602333008,1,153,"#A6D854","Global Variance",FALSE
"60","GrayLevelVariance_glrlm_MYO_ES","heart_texture_GrayLevelVariance_glrlm_MYO_ES","ie",":=","a*b","ie",-0.00389700877752345,0.00227032886548178,-1.71649527818362,0.0860714314521838,-0.00834677158692941,0.000552754031882523,1,218,"#FFD92F","Global Intensity",FALSE
"61","GrayLevelVariance_glszm_MYO_ED","heart_texture_GrayLevelVariance_glszm_MYO_ED","ie",":=","a*b","ie",-0.00998988467312997,0.00453950001146542,-2.2006574838415,0.0277602808082289,-0.0188871412034214,-0.00109262814283858,1,159,"#A6D854","Global Variance",FALSE
"62","GrayLevelVariance_glszm_MYO_ES","heart_texture_GrayLevelVariance_glszm_MYO_ES","ie",":=","a*b","ie",-0.0147185162700523,0.0042557107152496,-3.4585330758764,0.000543125579755888,-0.0230595560005627,-0.00637747653954192,0.295460315387203,121,"#E78AC3","Shape",FALSE
"63","HighGrayLevelEmphasis_gldm_MYO_ED","heart_texture_HighGrayLevelEmphasis_gldm_MYO_ED","ie",":=","a*b","ie",-0.00553426996115244,0.00592723090154023,-0.933702441002312,0.350457405512149,-0.0171514290562242,0.00608288913391928,1,209,"#FFD92F","Global Intensity",FALSE
"64","HighGrayLevelEmphasis_gldm_MYO_ES","heart_texture_HighGrayLevelEmphasis_gldm_MYO_ES","ie",":=","a*b","ie",-0.016019899514519,0.00609418493606617,-2.6287189644855,0.00857071584284941,-0.0279642825043352,-0.00407551652470275,1,229,"#FFD92F","Global Intensity",FALSE
"65","HighGrayLevelRunEmphasis_glrlm_MYO_ED","heart_texture_HighGrayLevelRunEmphasis_glrlm_MYO_ED","ie",":=","a*b","ie",-0.0085470637586001,0.00593463871981513,-1.44019950701672,0.149810962664932,-0.0201787419106947,0.00308461439349445,1,211,"#FFD92F","Global Intensity",FALSE
"66","HighGrayLevelRunEmphasis_glrlm_MYO_ES","heart_texture_HighGrayLevelRunEmphasis_glrlm_MYO_ES","ie",":=","a*b","ie",-0.0156253571731629,0.00603829807306468,-2.58770881862617,0.00966166145989611,-0.0274602039242872,-0.00379051042203848,1,231,"#FFD92F","Global Intensity",FALSE
"67","HighGrayLevelZoneEmphasis_glszm_MYO_ED","heart_texture_HighGrayLevelZoneEmphasis_glszm_MYO_ED","ie",":=","a*b","ie",-0.0218471128764735,0.00532981414639759,-4.09903840478939,4.14870198102157e-05,-0.0322933566477048,-0.0114008691052421,0.0412795847111647,213,"#FFD92F","Global Intensity",TRUE
"68","HighGrayLevelZoneEmphasis_glszm_MYO_ES","heart_texture_HighGrayLevelZoneEmphasis_glszm_MYO_ES","ie",":=","a*b","ie",-0.0193617715362076,0.00501952168939559,-3.85729412766797,0.000114649171679693,-0.0291998532670406,-0.00952368980537462,0.0736047682183627,233,"#FFD92F","Global Intensity",FALSE
"69","InformalMeasureofCorrelation1_glcm_MYO_ED","heart_texture_InformalMeasureofCorrelation1_glcm_MYO_ED","ie",":=","a*b","ie",0.00018150733092699,0.000650591445878381,0.278988191555351,0.780253886899377,-0.00109362847164448,0.00145664313349846,1,144,"#E78AC3","Shape",FALSE
"70","InformalMeasureofCorrelation1_glcm_MYO_ES","heart_texture_InformalMeasureofCorrelation1_glcm_MYO_ES","ie",":=","a*b","ie",-0.00312970517662317,0.000818779170266966,-3.82240448984885,0.000132156672803863,-0.00473448286163801,-0.00152492749160832,0.0839194872304527,130,"#E78AC3","Shape",FALSE
"71","InformalMeasureofCorrelation2_glcm_MYO_ED","heart_texture_InformalMeasureofCorrelation2_glcm_MYO_ED","ie",":=","a*b","ie",-0.000281753870955341,0.000928529300273964,-0.303441012440004,0.76155379465114,-0.00210163785808249,0.00153813011617181,1,192,"#FFD92F","Global Intensity",FALSE
"72","InformalMeasureofCorrelation2_glcm_MYO_ES","heart_texture_InformalMeasureofCorrelation2_glcm_MYO_ES","ie",":=","a*b","ie",-0.00545490838605774,0.00122611893333365,-4.44892272499747,8.63020566654882e-06,-0.00785805733615436,-0.00305175943596111,0.00951911685020335,99,"#8DA0CB","Local Uniformity",TRUE
"73","InterquartileRange_MYO_ED","heart_intensity_InterquartileRange_MYO_ED","ie",":=","a*b","ie",0.00182560123961006,0.00146181718422782,1.24885742164428,0.211717227225181,-0.00103950779345822,0.00469071027267834,1,176,"#A6D854","Global Variance",FALSE
