"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"67","HighGrayLevelZoneEmphasis_glszm_MYO_ED","heart_texture_HighGrayLevelZoneEmphasis_glszm_MYO_ED","de",":=","c","de",-0.0171977936731357,0.0112261594089668,-1.53193920080977,0.125537438798306,-0.0392006617994162,0.00480507445314471,0.133970244965388,213,"#FFD92F","Global Intensity",FALSE
"68","HighGrayLevelZoneEmphasis_glszm_MYO_ES","heart_texture_HighGrayLevelZoneEmphasis_glszm_MYO_ES","de",":=","c","de",-0.0204844055626738,0.0113237324446231,-1.80898000397392,0.0704541099262384,-0.0426785133247027,0.0017097021993551,0.0778859780619175,233,"#FFD92F","Global Intensity",FALSE
"69","InformalMeasureofCorrelation1_glcm_MYO_ED","heart_texture_InformalMeasureofCorrelation1_glcm_MYO_ED","de",":=","c","de",-0.0436068177829573,0.0105911683631315,-4.11728114291483,3.83368297167674e-05,-0.0643651263288951,-0.0228485092370196,0.000277624289743233,144,"#E78AC3","Shape",TRUE
"70","InformalMeasureofCorrelation1_glcm_MYO_ES","heart_texture_InformalMeasureofCorrelation1_glcm_MYO_ES","de",":=","c","de",-0.0384648558204761,0.0107883784107224,-3.56539735223288,0.000363305336438913,-0.0596096889570816,-0.0173200226838707,0.000726610672877825,130,"#E78AC3","Shape",TRUE
"71","InformalMeasureofCorrelation2_glcm_MYO_ED","heart_texture_InformalMeasureofCorrelation2_glcm_MYO_ED","de",":=","c","de",-0.0429690258936757,0.010648257684505,-4.03531048616553,5.45301391265962e-05,-0.0638392274534073,-0.022098824333944,0.000277624289743233,192,"#FFD92F","Global Intensity",TRUE
"72","InformalMeasureofCorrelation2_glcm_MYO_ES","heart_texture_InformalMeasureofCorrelation2_glcm_MYO_ES","de",":=","c","de",-0.0362288851937158,0.0108153600508633,-3.34976228468915,0.000808809405231425,-0.0574266013732412,-0.0150311690141903,0.00138502002725904,99,"#8DA0CB","Local Uniformity",TRUE
"73","InterquartileRange_MYO_ED","heart_intensity_InterquartileRange_MYO_ED","de",":=","c","de",-0.0426226703355708,0.0105827953882052,-4.02754364721772,5.63626066267808e-05,-0.0633645681522096,-0.021880772518932,0.000277624289743233,176,"#A6D854","Global Variance",TRUE
"74","InterquartileRange_MYO_ES","heart_intensity_InterquartileRange_MYO_ES","de",":=","c","de",-0.0380016982459937,0.0107494102868519,-3.5352356298536,0.000407411688317039,-0.0590701552632678,-0.0169332412287196,0.000791233885913776,228,"#FFD92F","Global Intensity",TRUE
"75","InverseDifference_glcm_MYO_ED","heart_texture_InverseDifference_glcm_MYO_ED","de",":=","c","de",-0.0426754143980484,0.0105959961949374,-4.027503748863,5.63721688997543e-05,-0.0634431853204491,-0.0219076434756477,0.000277624289743233,91,"#8DA0CB","Local Uniformity",TRUE
"76","InverseDifference_glcm_MYO_ES","heart_texture_InverseDifference_glcm_MYO_ES","de",":=","c","de",-0.0430746932992804,0.0105856137005432,-4.06917298494182,4.71803092256806e-05,-0.0638221149065989,-0.022327271691962,0.000277624289743233,87,"#8DA0CB","Local Uniformity",TRUE
"77","InverseDifferenceMoment_glcm_MYO_ED","heart_texture_InverseDifferenceMoment_glcm_MYO_ED","de",":=","c","de",-0.0425422439390571,0.0105985700380809,-4.01396073113654,5.97082842834773e-05,-0.063315059501321,-0.0217694283767932,0.000277624289743233,92,"#8DA0CB","Local Uniformity",TRUE
"78","InverseDifferenceMoment_glcm_MYO_ES","heart_texture_InverseDifferenceMoment_glcm_MYO_ES","de",":=","c","de",-0.0430854900530181,0.0105885873876618,-4.06904986242289,4.72052451621074e-05,-0.0638387399799903,-0.0223322401260459,0.000277624289743233,88,"#8DA0CB","Local Uniformity",TRUE
"79","InverseDifferenceMomentNormalized_glcm_MYO_ED","heart_texture_InverseDifferenceMomentNormalized_glcm_MYO_ED","de",":=","c","de",-0.0277116770672433,0.0108963888257383,-2.54319825681934,0.0109842884301201,-0.049068206727235,-0.00635514740725157,0.0143178286999576,103,"#8DA0CB","Local Uniformity",TRUE
"80","InverseDifferenceMomentNormalized_glcm_MYO_ES","heart_texture_InverseDifferenceMomentNormalized_glcm_MYO_ES","de",":=","c","de",-0.0250642548426695,0.0110847090868812,-2.2611558540885,0.023749607696536,-0.0467898854320606,-0.00333862425327845,0.0280288162905065,107,"#8DA0CB","Local Uniformity",TRUE
"81","InverseDifferenceNormalized_glcm_MYO_ED","heart_texture_InverseDifferenceNormalized_glcm_MYO_ED","de",":=","c","de",-0.0309431882882431,0.0108037794219132,-2.8641077422852,0.00418185742718125,-0.052118206852108,-0.00976816972437829,0.00598479053054466,104,"#8DA0CB","Local Uniformity",TRUE
"82","InverseDifferenceNormalized_glcm_MYO_ES","heart_texture_InverseDifferenceNormalized_glcm_MYO_ES","de",":=","c","de",-0.0311178951520563,0.0108708593266099,-2.86250554966574,0.00420305899855045,-0.052424387913213,-0.00981140239089963,0.00598479053054466,108,"#8DA0CB","Local Uniformity",TRUE
"83","InverseVariance_glcm_MYO_ED","heart_texture_InverseVariance_glcm_MYO_ED","de",":=","c","de",-0.0427423173509913,0.0105803109285163,-4.03979785091111,5.34972905987807e-05,-0.0634793457161187,-0.0220052889858639,0.000277624289743233,165,"#A6D854","Global Variance",TRUE
"84","InverseVariance_glcm_MYO_ES","heart_texture_InverseVariance_glcm_MYO_ES","de",":=","c","de",-0.0423946131008551,0.0105822536192141,-4.00619892759703,6.17036879824173e-05,-0.0631354490697833,-0.0216537771319269,0.000277624289743233,182,"#A6D854","Global Variance",TRUE
"85","JointAverage_glcm_MYO_ED","heart_texture_JointAverage_glcm_MYO_ED","de",":=","c","de",-0.0281333675702866,0.0117035402316922,-2.40383396932356,0.0162241400075485,-0.0510718849160188,-0.00519485022455438,0.0200505881225363,216,"#FFD92F","Global Intensity",TRUE
"86","JointAverage_glcm_MYO_ES","heart_texture_JointAverage_glcm_MYO_ES","de",":=","c","de",-0.017802129631945,0.0117220973618089,-1.51868126346955,0.128842745037397,-0.0407770182843625,0.00517275902047244,0.136116125805637,236,"#FFD92F","Global Intensity",FALSE
