"","PC1","PC2","PC3"
"heart_texture_LongRunLowGrayLevelEmphasis_glrlm_MYO_ES",0.0591778607035499,-0.0632708191850206,-0.00214067334332997
"heart_texture_LongRunHighGrayLevelEmphasis_glrlm_MYO_ES",0.0221017951482983,0.0830413318422248,0.0898061166605922
"heart_texture_Coarseness_ngtdm_MYO_ED",-0.0754197299760422,-0.0577826419364902,0.0660625642499842
"heart_texture_Contrast_ngtdm_MYO_ED",-0.0378324690600776,-0.0495872971772702,-0.0975899129758737
"heart_texture_Busyness_ngtdm_MYO_ED",0.0577822813836291,-0.0520213886853716,-0.0904731813043715
"heart_texture_Complexity_ngtdm_MYO_ED",-0.0663068690920014,0.0630551855198773,0.0241233100631849
"heart_texture_Strength_ngtdm_MYO_ED",-0.051294661853514,0.0352511104078524,0.0537679711410384
"heart_texture_Coarseness_ngtdm_MYO_ES",-0.0618829889479374,-0.0455708908046527,0.073660601999714
"heart_texture_Contrast_ngtdm_MYO_ES",-0.0241295157959043,-0.0393510521680179,-0.120232870688792
"heart_texture_Busyness_ngtdm_MYO_ES",0.0565067482041281,-0.0577821001442815,-0.0825539695837977
"heart_texture_Complexity_ngtdm_MYO_ES",-0.0574445563228644,0.081305701540495,-0.00613425407685008
"heart_texture_Strength_ngtdm_MYO_ES",-0.0484502357217508,0.0599445933959776,0.043314582052702
"heart_texture_SmallDependenceEmphasis_gldm_MYO_ED",-0.0992060904768743,0.017699596285692,-0.0151374225018165
"heart_texture_LargeDependenceEmphasis_gldm_MYO_ED",0.0962399940282823,0.0124361681317368,0.0566905652986824
"heart_texture_GrayLevelNonUniformity_gldm_MYO_ED",0.108979048891293,0.0408245335512099,-0.00392647130689775
"heart_texture_DependenceNonUniformity_gldm_MYO_ED",0.0367781703796103,0.0615532989204778,-0.108775234754029
"heart_texture_DependenceNonUniformityNormalized_gldm_MYO_ED",-0.090298104538712,-0.0129470767284932,-0.0583057245671272
"heart_texture_GrayLevelVariance_gldm_MYO_ED",-0.0811692163145119,0.045085050326078,-0.0339707208225102
"heart_texture_DependenceVariance_gldm_MYO_ED",0.0803370048254606,0.0137779362847574,0.0538031885263694
"heart_texture_DependenceEntropy_gldm_MYO_ED",0.016043694050946,0.056770064986258,-0.0256508827451767
"heart_texture_LowGrayLevelEmphasis_gldm_MYO_ED",0.0268245722520913,-0.0892535196941744,-0.076987729618158
"heart_texture_HighGrayLevelEmphasis_gldm_MYO_ED",-0.0502627387428475,0.100470581020364,0.0690645225797251
"heart_texture_SmallDependenceLowGrayLevelEmphasis_gldm_MYO_ED",-0.0240823924158835,-0.0801689518632402,-0.0784324314403868
"heart_texture_SmallDependenceHighGrayLevelEmphasis_gldm_MYO_ED",-0.0809445144729072,0.0718646441008963,0.0280392052267466
"heart_texture_LargeDependenceLowGrayLevelEmphasis_gldm_MYO_ED",0.062078828106518,-0.0661859938174892,-0.0350412634601012
"heart_texture_LargeDependenceHighGrayLevelEmphasis_gldm_MYO_ED",0.0325556692426339,0.0850504149823389,0.0960352611993543
"heart_texture_SmallDependenceEmphasis_gldm_MYO_ES",-0.087274081509651,0.0254969673041236,-0.0453038133092323
"heart_texture_LargeDependenceEmphasis_gldm_MYO_ES",0.0825464321126999,0.0041576730980618,0.102963283295232
"heart_texture_GrayLevelNonUniformity_gldm_MYO_ES",0.106268324302671,0.0227693318176962,0.0291429382017523
"heart_texture_DependenceNonUniformity_gldm_MYO_ES",0.0732040513557803,0.0579854368645868,-0.0890291785146603
"heart_texture_DependenceNonUniformityNormalized_gldm_MYO_ES",-0.0604436123291423,-0.00872197770393529,-0.0889996026495763
"heart_texture_GrayLevelVariance_gldm_MYO_ES",-0.0576045190237751,0.0668403284649495,-0.0745882454512366
"heart_texture_DependenceVariance_gldm_MYO_ES",0.0600933810513691,0.00971895916927195,0.0960515278011604
"heart_texture_DependenceEntropy_gldm_MYO_ES",-0.00453791683855295,0.0661607822737211,-0.080206356752385
