"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant","independent","dependent"
"142","brain_latent_atrophy","cog_rt","~","cardio_sbp","c",-0.0398301691617868,0.00511030092317633,-0.0677108005771674,-0.0119495377464062,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"143","brain_latent_atrophy","cog_rt","~","brain_latent_atrophy","b",-0.0717966697755056,4.89841500694865e-11,-0.0932020658840633,-0.0503912736669479,3.03198059251978e-10,TRUE,"cardio_sbp","cog_rt"
"144","brain_latent_atrophy","de",":=","c","de",-0.0398301691617868,0.00511030092317633,-0.0677108005771674,-0.0119495377464062,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"145","brain_latent_atrophy","ie",":=","a*b","ie",0.000617981489595184,0.471968461043571,-0.00106595464812292,0.00230191762731329,0.695962173420369,FALSE,"cardio_sbp","cog_rt"
"146","brain_latent_atrophy","te",":=","c+a*b","te",-0.0392121876721916,0.00592995443198951,-0.0671427182320702,-0.011281657112313,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"147","brain_latent_atrophy","pm",":=","(a*b)/(c+a*b)","pm",-0.0157599339970884,0.492750325735032,-0.0607913635903985,0.0292714955962216,0.718088985727472,FALSE,"cardio_sbp","cog_rt"
"148","brain_latent_gMD","brain_latent_gMD","~","cardio_sbp","a",0.0684055519980901,1.00888142595679e-06,0.0409873087213545,0.0958237952748256,4.03552570382715e-06,TRUE,"cardio_sbp","cog_rt"
"149","brain_latent_gMD","cog_rt","~","cardio_sbp","c",-0.042925612104037,0.00258044349801145,-0.0708419240886445,-0.0150093001194295,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"150","brain_latent_gMD","cog_rt","~","brain_latent_gMD","b",0.0542846542939342,4.96463470334163e-09,0.036092188230074,0.0724771203577944,1.58868310506932e-08,TRUE,"cardio_sbp","cog_rt"
"151","brain_latent_gMD","de",":=","c","de",-0.042925612104037,0.00258044349801145,-0.0708419240886445,-0.0150093001194295,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"152","brain_latent_gMD","ie",":=","a*b","ie",0.00371337174200206,0.000177142834405952,0.00177232569386445,0.00565441779013966,0.00146227687698364,TRUE,"cardio_sbp","cog_rt"
"153","brain_latent_gMD","te",":=","c+a*b","te",-0.0392122403620349,0.00592988720439225,-0.0671427707628457,-0.0112817099612242,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"154","brain_latent_gMD","pm",":=","(a*b)/(c+a*b)","pm",-0.0946993007213462,0.029618175554103,-0.180029700492082,-0.00936890095061051,0.174817236608022,FALSE,"cardio_sbp","cog_rt"
"155","brain_latent_gFA","brain_latent_gFA","~","cardio_sbp","a",-0.02829737157219,0.0499797250556671,-0.0565922386780641,-2.50446631597234e-06,0.0888528445434081,FALSE,"cardio_sbp","cog_rt"
"156","brain_latent_gFA","cog_rt","~","cardio_sbp","c",-0.0402064878218716,0.00476067228329269,-0.0681232212947681,-0.0122897543489751,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"157","brain_latent_gFA","cog_rt","~","brain_latent_gFA","b",-0.0351353902961364,9.7536391632902e-05,-0.0528080769304437,-0.017462703661829,0.000195072783265804,TRUE,"cardio_sbp","cog_rt"
"158","brain_latent_gFA","de",":=","c","de",-0.0402064878218716,0.00476067228329269,-0.0681232212947681,-0.0122897543489751,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"159","brain_latent_gFA","ie",":=","a*b","ie",0.00099423919454369,0.0799706723322706,-0.000118743667103056,0.00210722205619044,0.213255126219388,FALSE,"cardio_sbp","cog_rt"
"160","brain_latent_gFA","te",":=","c+a*b","te",-0.0392122486273279,0.00592987666343125,-0.067142779005856,-0.0112817182487999,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"161","brain_latent_gFA","pm",":=","(a*b)/(c+a*b)","pm",-0.0253553221084797,0.145388150455143,-0.0594864803169446,0.00877583609998516,0.387701734547048,FALSE,"cardio_sbp","cog_rt"
"162","brain_latent_pc1","brain_latent_pc1","~","cardio_sbp","a",-0.0630754924474058,5.08341997651485e-06,-0.0901785729333013,-0.0359724119615102,1.62669439248475e-05,TRUE,"cardio_sbp","cog_rt"
"163","brain_latent_pc1","cog_rt","~","cardio_sbp","c",-0.0430908565604978,0.00247122796577459,-0.070993375699123,-0.0151883374218726,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"164","brain_latent_pc1","cog_rt","~","brain_latent_pc1","b",-0.0614920089610469,5.68496361097459e-11,-0.0798872931060897,-0.0430967248160041,3.03198059251978e-10,TRUE,"cardio_sbp","cog_rt"
"165","brain_latent_pc1","de",":=","c","de",-0.0430908565604978,0.00247122796577459,-0.070993375699123,-0.0151883374218726,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"166","brain_latent_pc1","ie",":=","a*b","ie",0.00387863874679832,0.000182784609622955,0.00184694027898667,0.00591033721460997,0.00146227687698364,TRUE,"cardio_sbp","cog_rt"
"167","brain_latent_pc1","te",":=","c+a*b","te",-0.0392122178136995,0.0059299160966455,-0.0671427483513424,-0.0112816872760567,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"168","brain_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",-0.0989140365695726,0.030348100917108,-0.188439047372045,-0.00938902576710009,0.174817236608022,FALSE,"cardio_sbp","cog_rt"
"169","brain_latent_pc2","brain_latent_pc2","~","cardio_sbp","a",0.0589169853481829,5.39421642271609e-05,0.0303188391067779,0.087515131589588,0.000143845771272429,TRUE,"cardio_sbp","cog_rt"
"170","brain_latent_pc2","cog_rt","~","cardio_sbp","c",-0.0384663746079604,0.00698323347232854,-0.066413999807345,-0.0105187494085757,0.00798083825408976,TRUE,"cardio_sbp","cog_rt"
"171","brain_latent_pc2","cog_rt","~","brain_latent_pc2","b",-0.0126595722845257,0.155997287265798,-0.0301494945737149,0.00483035000466343,0.207996383021064,FALSE,"cardio_sbp","cog_rt"
"172","brain_latent_pc2","de",":=","c","de",-0.0384663746079604,0.00698323347232854,-0.066413999807345,-0.0105187494085757,0.00798083825408976,TRUE,"cardio_sbp","cog_rt"
"173","brain_latent_pc2","ie",":=","a*b","ie",-0.000745863834801666,0.180776589719341,-0.00183813930588442,0.000346411636281091,0.361553179438681,FALSE,"cardio_sbp","cog_rt"
"174","brain_latent_pc2","te",":=","c+a*b","te",-0.039212238442762,0.00592988954536189,-0.0671427687889078,-0.0112817080966162,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"175","brain_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",0.0190212001258332,0.228048069556745,-0.011906955592258,0.0499493558439243,0.45609613911349,FALSE,"cardio_sbp","cog_rt"
"176","brain_latent_pc3","brain_latent_pc3","~","cardio_sbp","a",-0.0343221854730126,0.00874521352303392,-0.0599796676555136,-0.00866470329051148,0.0174904270460678,TRUE,"cardio_sbp","cog_rt"
"177","brain_latent_pc3","cog_rt","~","cardio_sbp","c",-0.0407633065243329,0.00420689940889352,-0.0686768565268023,-0.0128497565218634,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"178","brain_latent_pc3","cog_rt","~","brain_latent_pc3","b",-0.0451914160454173,5.43883318582239e-06,-0.0646705148272628,-0.0257123172635719,1.24316187104512e-05,TRUE,"cardio_sbp","cog_rt"
"179","brain_latent_pc3","de",":=","c","de",-0.0407633065243329,0.00420689940889352,-0.0686768565268023,-0.0128497565218634,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"180","brain_latent_pc3","ie",":=","a*b","ie",0.00155106816329889,0.0231465941459366,0.000212437934056457,0.00288969839254132,0.074069101266997,FALSE,"cardio_sbp","cog_rt"
"181","brain_latent_pc3","te",":=","c+a*b","te",-0.039212238361034,0.00592988975544184,-0.0671427687667426,-0.0112817079553254,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"182","brain_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",-0.0395557159736185,0.0852824817202205,-0.0846083815249911,0.00549694957775407,0.272903941504705,FALSE,"cardio_sbp","cog_rt"
"183","heart_latent_cc1","heart_latent_cc1","~","cardio_sbp","a",0.193506669218647,0,0.170487002269609,0.216526336167684,0,TRUE,"cardio_sbp","cog_rt"
"184","heart_latent_cc1","cog_rt","~","cardio_sbp","c",-0.0405128432479852,0.00492577284007134,-0.0687518181764966,-0.0122738683194738,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"185","heart_latent_cc1","cog_rt","~","heart_latent_cc1","b",0.00672107482852163,0.541053103272625,-0.0148309640588881,0.0282731137159313,0.618346403740142,FALSE,"cardio_sbp","cog_rt"
"186","heart_latent_cc1","de",":=","c","de",-0.0405128432479852,0.00492577284007134,-0.0687518181764966,-0.0122738683194738,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"187","heart_latent_cc1","ie",":=","a*b","ie",0.00130057280363651,0.541333738644941,-0.00287278484996722,0.00547393045724023,0.721778318193255,FALSE,"cardio_sbp","cog_rt"
"188","heart_latent_cc1","te",":=","c+a*b","te",-0.0392122704443487,0.00592984908940131,-0.0671428009040777,-0.0112817399846197,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"189","heart_latent_cc1","pm",":=","(a*b)/(c+a*b)","pm",-0.0331674955032844,0.551019007386348,-0.142197023707376,0.0758620327008072,0.734692009848464,FALSE,"cardio_sbp","cog_rt"
"190","heart_latent_cc2","heart_latent_cc2","~","cardio_sbp","a",-0.0139011882731095,0.22582155947638,-0.0363962283560705,0.00859385180985152,0.301095412635173,FALSE,"cardio_sbp","cog_rt"
"191","heart_latent_cc2","cog_rt","~","cardio_sbp","c",-0.0401576153187015,0.00477119442214891,-0.0680474095738779,-0.0122678210635251,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"192","heart_latent_cc2","cog_rt","~","heart_latent_cc2","b",-0.068006508067994,1.90827553758766e-09,-0.0902014792121694,-0.0458115369238185,7.63310215035062e-09,TRUE,"cardio_sbp","cog_rt"
"193","heart_latent_cc2","de",":=","c","de",-0.0401576153187015,0.00477119442214891,-0.0680474095738779,-0.0122678210635251,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"194","heart_latent_cc2","ie",":=","a*b","ie",0.000945371272449923,0.235130722106805,-0.000615294439976756,0.0025060369848766,0.418010172634319,FALSE,"cardio_sbp","cog_rt"
"195","heart_latent_cc2","te",":=","c+a*b","te",-0.0392122440462515,0.00592988256968807,-0.0671427744729446,-0.0112817136195585,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"196","heart_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",-0.0241090836661845,0.284937010931842,-0.0682998448843727,0.0200816775520037,0.506554686101052,FALSE,"cardio_sbp","cog_rt"
"197","heart_latent_cc3","heart_latent_cc3","~","cardio_sbp","a",-0.00407394578968525,0.742852731165406,-0.0284120252176484,0.0202641336382779,0.742852731165406,FALSE,"cardio_sbp","cog_rt"
"198","heart_latent_cc3","cog_rt","~","cardio_sbp","c",-0.0391635733746358,0.00598957091263141,-0.067092746754748,-0.0112343999945235,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"199","heart_latent_cc3","cog_rt","~","heart_latent_cc3","b",0.011945686788855,0.255073355563756,-0.00862618840514106,0.0325175619828511,0.31393643761693,FALSE,"cardio_sbp","cog_rt"
"200","heart_latent_cc3","de",":=","c","de",-0.0391635733746358,0.00598957091263141,-0.067092746754748,-0.0112343999945235,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"201","heart_latent_cc3","ie",":=","a*b","ie",-4.86660803983546e-05,0.752578583006683,-0.000351240069991281,0.000253907909194572,0.752578583006683,FALSE,"cardio_sbp","cog_rt"
"202","heart_latent_cc3","te",":=","c+a*b","te",-0.0392122394550341,0.0059298882221337,-0.0671427697803718,-0.0112817091296964,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"203","heart_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",0.00124109413475763,0.753867610244618,-0.00651699397553856,0.00899918224505382,0.753867610244618,FALSE,"cardio_sbp","cog_rt"
"204","brain_latent_cc1","brain_latent_cc1","~","cardio_sbp","a",-0.00403721230838786,0.676436441587497,-0.0229976872276887,0.014923262610913,0.721532204359997,FALSE,"cardio_sbp","cog_rt"
"205","brain_latent_cc1","cog_rt","~","cardio_sbp","c",-0.0393164240808109,0.00579159140836971,-0.0672428153774278,-0.011390032784194,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"206","brain_latent_cc1","cog_rt","~","brain_latent_cc1","b",-0.0258049728916172,0.0554026201141609,-0.0522061203140455,0.000596174530811115,0.0886441921826574,FALSE,"cardio_sbp","cog_rt"
"207","brain_latent_cc1","de",":=","c","de",-0.0393164240808109,0.00579159140836971,-0.0672428153774278,-0.011390032784194,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"208","brain_latent_cc1","ie",":=","a*b","ie",0.000104180154175652,0.683445392584784,-0.000396570992929856,0.00060493130128116,0.752578583006683,FALSE,"cardio_sbp","cog_rt"
"209","brain_latent_cc1","te",":=","c+a*b","te",-0.0392122439266352,0.00592988279326834,-0.0671427743934724,-0.011281713459798,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"210","brain_latent_cc1","pm",":=","(a*b)/(c+a*b)","pm",-0.00265682714742287,0.687421177235638,-0.015598774643287,0.0102851203484412,0.753867610244618,FALSE,"cardio_sbp","cog_rt"
"211","brain_latent_cc2","brain_latent_cc2","~","cardio_sbp","a",-0.0317822557163079,0.00455224396152221,-0.053738347593431,-0.00982616383918484,0.0104051290549079,TRUE,"cardio_sbp","cog_rt"
"212","brain_latent_cc2","cog_rt","~","cardio_sbp","c",-0.0422514716066204,0.00295375594433467,-0.0701105411569359,-0.014392402056305,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"213","brain_latent_cc2","cog_rt","~","brain_latent_cc2","b",-0.095626729457264,2.22044604925031e-16,-0.118303228861782,-0.0729502300527457,3.5527136788005e-15,TRUE,"cardio_sbp","cog_rt"
"214","brain_latent_cc2","de",":=","c","de",-0.0422514716066204,0.00295375594433467,-0.0701105411569359,-0.014392402056305,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"215","brain_latent_cc2","ie",":=","a*b","ie",0.00303923316892496,0.00729534787589947,0.00081908020499913,0.00525938613285079,0.0291813915035979,TRUE,"cardio_sbp","cog_rt"
"216","brain_latent_cc2","te",":=","c+a*b","te",-0.0392122384376955,0.00592988946596962,-0.0671427687357228,-0.0112817081396681,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"217","brain_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",-0.0775072602334094,0.0635284188869343,-0.159379252312794,0.00436473184597531,0.254113675547737,FALSE,"cardio_sbp","cog_rt"
"218","brain_latent_cc3","brain_latent_cc3","~","cardio_sbp","a",-0.0236268511736702,0.0754469329407366,-0.0496755621222944,0.00242185977495405,0.120715092705179,FALSE,"cardio_sbp","cog_rt"
"219","brain_latent_cc3","cog_rt","~","cardio_sbp","c",-0.0391178879680812,0.00605730286996375,-0.0670519717142908,-0.0111838042218716,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"220","brain_latent_cc3","cog_rt","~","brain_latent_cc3","b",0.00399503185276933,0.683716891389555,-0.0152248706608175,0.0232149343663561,0.729298017482192,FALSE,"cardio_sbp","cog_rt"
"221","brain_latent_cc3","de",":=","c","de",-0.0391178879680812,0.00605730286996375,-0.0670519717142908,-0.0111838042218716,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"222","brain_latent_cc3","ie",":=","a*b","ie",-9.4390023019453e-05,0.69129304700118,-0.000560269198194712,0.000371489152155806,0.752578583006683,FALSE,"cardio_sbp","cog_rt"
"223","brain_latent_cc3","te",":=","c+a*b","te",-0.0392122779911007,0.00592983923524604,-0.0671428083017488,-0.0112817476804525,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"224","brain_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",0.00240715479577277,0.694268644628709,-0.00959567101263554,0.0144099806041811,0.753867610244618,FALSE,"cardio_sbp","cog_rt"
"225","heart_latent_pc1","heart_latent_pc1","~","cardio_bmi","a",-0.0971400955561844,0,-0.117806205391222,-0.0764739857211469,0,TRUE,"cardio_bmi","cog_vismem"
"226","heart_latent_pc1","cog_vismem","~","cardio_bmi","c",-0.0393035759295781,0.000396405778893438,-0.0610493348156414,-0.0175578170435148,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"227","heart_latent_pc1","cog_vismem","~","heart_latent_pc1","b",0.0031398060978187,0.742340093969101,-0.0155789584362347,0.0218585706318721,0.875418629931622,FALSE,"cardio_bmi","cog_vismem"
"228","heart_latent_pc1","de",":=","c","de",-0.0393035759295781,0.000396405778893438,-0.0610493348156414,-0.0175578170435148,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"229","heart_latent_pc1","ie",":=","a*b","ie",-0.000305001064369999,0.742499077235072,-0.00212450762016928,0.00151450549142928,0.875423365735427,FALSE,"cardio_bmi","cog_vismem"
"230","heart_latent_pc1","te",":=","c+a*b","te",-0.0396085769939481,0.000340284447922556,-0.061278016298944,-0.0179391376889522,0.000340287532687222,TRUE,"cardio_bmi","cog_vismem"
"231","heart_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",0.0077003792490854,0.743537996787775,-0.0384297240703655,0.0538304825685363,0.875541815126796,FALSE,"cardio_bmi","cog_vismem"
"232","heart_latent_pc2","heart_latent_pc2","~","cardio_bmi","a",-0.323463960234428,0,-0.340153481248959,-0.306774439219898,0,TRUE,"cardio_bmi","cog_vismem"
"233","heart_latent_pc2","cog_vismem","~","cardio_bmi","c",-0.0461691584345416,7.3169614428048e-05,-0.068987085010511,-0.0233512318585722,0.000390237943616256,TRUE,"cardio_bmi","cog_vismem"
"234","heart_latent_pc2","cog_vismem","~","heart_latent_pc2","b",-0.0202822738080091,0.0730787371036881,-0.0424614118773746,0.00189686426135633,0.127591074124105,FALSE,"cardio_bmi","cog_vismem"
"235","heart_latent_pc2","de",":=","c","de",-0.0461691584345416,7.3169614428048e-05,-0.068987085010511,-0.0233512318585722,0.000390237943616256,TRUE,"cardio_bmi","cog_vismem"
"236","heart_latent_pc2","ie",":=","a*b","ie",0.00656058460849766,0.0734140313906329,-0.000621944651060555,0.0137431138680559,0.122356718984388,FALSE,"cardio_bmi","cog_vismem"
"237","heart_latent_pc2","te",":=","c+a*b","te",-0.039608573826044,0.000340284839000615,-0.0612780132132605,-0.0179391344388274,0.000340287532687222,TRUE,"cardio_bmi","cog_vismem"
"238","heart_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",-0.165635466636869,0.109507678910804,-0.368483217008337,0.0372122837345994,0.194680318063651,FALSE,"cardio_bmi","cog_vismem"
"239","heart_latent_pc3","heart_latent_pc3","~","cardio_bmi","a",0.191094260917157,0,0.170417979274722,0.211770542559593,0,TRUE,"cardio_bmi","cog_vismem"
"240","heart_latent_pc3","cog_vismem","~","cardio_bmi","c",-0.0393264277935438,0.000446809058551878,-0.061281258021845,-0.0173715975652426,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"241","heart_latent_pc3","cog_vismem","~","heart_latent_pc3","b",-0.00147642725054287,0.875418629931622,-0.0199338419191478,0.0169809874180621,0.875418629931622,FALSE,"cardio_bmi","cog_vismem"
"242","heart_latent_pc3","de",":=","c","de",-0.0393264277935438,0.000446809058551878,-0.061281258021845,-0.0173715975652426,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"243","heart_latent_pc3","ie",":=","a*b","ie",-0.000282136774240441,0.875423365735427,-0.00380937797634822,0.00324510442786734,0.875423365735427,FALSE,"cardio_bmi","cog_vismem"
"244","heart_latent_pc3","te",":=","c+a*b","te",-0.0396085645677842,0.000340285931280881,-0.0612780039601551,-0.0179391251754133,0.000340287532687222,TRUE,"cardio_bmi","cog_vismem"
"245","heart_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",0.00712312544822484,0.875541815126796,-0.0820148125846131,0.0962610634810627,0.875541815126796,FALSE,"cardio_bmi","cog_vismem"
"246","brain_latent_grey","brain_latent_grey","~","cardio_bmi","a",0.0353383450158638,8.8702810562058e-05,0.0176676112842166,0.053009078747511,0.000109172689922533,TRUE,"cardio_bmi","cog_vismem"
"247","brain_latent_grey","cog_vismem","~","cardio_bmi","c",-0.0370048060637021,0.000806398203795577,-0.0586511738713623,-0.0153584382560419,0.00107519760506077,TRUE,"cardio_bmi","cog_vismem"
"248","brain_latent_grey","cog_vismem","~","brain_latent_grey","b",-0.0736808704634302,4.27988755546949e-11,-0.095581199725718,-0.0517805412011424,6.84782008875118e-10,TRUE,"cardio_bmi","cog_vismem"
"249","brain_latent_grey","de",":=","c","de",-0.0370048060637021,0.000806398203795577,-0.0586511738713623,-0.0153584382560419,0.00107519760506077,TRUE,"cardio_bmi","cog_vismem"
"250","brain_latent_grey","ie",":=","a*b","ie",-0.00260376002150586,0.000755028408111036,-0.004118635543662,-0.00108888449934973,0.00377514204055518,TRUE,"cardio_bmi","cog_vismem"
"251","brain_latent_grey","te",":=","c+a*b","te",-0.039608566085208,0.0003402857523922,-0.0612780054773638,-0.0179391266930521,0.000340287532687222,TRUE,"cardio_bmi","cog_vismem"
"252","brain_latent_grey","pm",":=","(a*b)/(c+a*b)","pm",0.0657372957128649,0.011801137762024,0.0145693417095542,0.116905249716176,0.0629394013974611,FALSE,"cardio_bmi","cog_vismem"
"253","brain_latent_atrophy","brain_latent_atrophy","~","cardio_bmi","a",0.050950257053513,8.94028029385652e-09,0.0335822731282722,0.0683182409787538,1.43044484701704e-08,TRUE,"cardio_bmi","cog_vismem"
"254","brain_latent_atrophy","cog_vismem","~","cardio_bmi","c",-0.0363031609233061,0.0010268393898909,-0.057975843503972,-0.0146304783426402,0.00126380232601957,TRUE,"cardio_bmi","cog_vismem"
"255","brain_latent_atrophy","cog_vismem","~","brain_latent_atrophy","b",-0.0648750667701566,1.16560099350238e-08,-0.0871642638837593,-0.0425858696565539,9.32480794801904e-08,TRUE,"cardio_bmi","cog_vismem"
"256","brain_latent_atrophy","de",":=","c","de",-0.0363031609233061,0.0010268393898909,-0.057975843503972,-0.0146304783426402,0.00126380232601957,TRUE,"cardio_bmi","cog_vismem"
"257","brain_latent_atrophy","ie",":=","a*b","ie",-0.0033054013283033,5.1501423277811e-05,-0.00490553389752439,-0.00170526875908221,0.000386260674583583,TRUE,"cardio_bmi","cog_vismem"
"258","brain_latent_atrophy","te",":=","c+a*b","te",-0.0396085622516094,0.000340286199695505,-0.0612780016227746,-0.0179391228804442,0.000340287532687222,TRUE,"cardio_bmi","cog_vismem"
"259","brain_latent_atrophy","pm",":=","(a*b)/(c+a*b)","pm",0.0834516867162729,0.00632031858145754,0.0235537469737201,0.143349626458826,0.0505625486516603,FALSE,"cardio_bmi","cog_vismem"
"260","brain_latent_gMD","brain_latent_gMD","~","cardio_bmi","a",-0.0442396403404108,2.24689205949868e-05,-0.0646953161224285,-0.0237839645583931,2.99585607933158e-05,TRUE,"cardio_bmi","cog_vismem"
"261","brain_latent_gMD","cog_vismem","~","cardio_bmi","c",-0.0388580835823711,0.000444147313584331,-0.0605416417072554,-0.0171745254574868,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"262","brain_latent_gMD","cog_vismem","~","brain_latent_gMD","b",0.0169640601968902,0.0797444213275653,-0.00201179799210446,0.0359399183858848,0.127591074124105,FALSE,"cardio_bmi","cog_vismem"
"263","brain_latent_gMD","de",":=","c","de",-0.0388580835823711,0.000444147313584331,-0.0605416417072554,-0.0171745254574868,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"264","brain_latent_gMD","ie",":=","a*b","ie",-0.0007504839218235,0.105414741834005,-0.0016589361325995,0.000157968288952502,0.158122112751008,FALSE,"cardio_bmi","cog_vismem"
"265","brain_latent_gMD","te",":=","c+a*b","te",-0.0396085675041946,0.000340285584620181,-0.0612780068938832,-0.017939128114506,0.000340287532687222,TRUE,"cardio_bmi","cog_vismem"
"266","brain_latent_gMD","pm",":=","(a*b)/(c+a*b)","pm",0.0189475148714738,0.139283784005251,-0.00617075759182883,0.0440657873347764,0.222854054408402,FALSE,"cardio_bmi","cog_vismem"
"267","brain_latent_gFA","brain_latent_gFA","~","cardio_bmi","a",0.0212669678208514,0.0482469322911574,0.00016390704930393,0.0423700285923988,0.0514633944439012,FALSE,"cardio_bmi","cog_vismem"
"268","brain_latent_gFA","cog_vismem","~","cardio_bmi","c",-0.0393020315944517,0.000378657309256791,-0.0609731376278966,-0.0176309255610068,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"269","brain_latent_gFA","cog_vismem","~","brain_latent_gFA","b",-0.0144145758033522,0.124841443468951,-0.0328226320701971,0.00399348046349274,0.181587554136656,FALSE,"cardio_bmi","cog_vismem"
"270","brain_latent_gFA","de",":=","c","de",-0.0393020315944517,0.000378657309256791,-0.0609731376278966,-0.0176309255610068,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"271","brain_latent_gFA","ie",":=","a*b","ie",-0.000306554319761113,0.225568508207449,-0.000802353096133695,0.000189244456611469,0.307593420282885,FALSE,"cardio_bmi","cog_vismem"
"272","brain_latent_gFA","te",":=","c+a*b","te",-0.0396085859142128,0.000340283403975628,-0.0612780252534801,-0.0179391465749455,0.000340287532687222,TRUE,"cardio_bmi","cog_vismem"
"273","brain_latent_gFA","pm",":=","(a*b)/(c+a*b)","pm",0.00773959263340205,0.249822887277774,-0.00544218586564529,0.0209213711324494,0.363378745131307,FALSE,"cardio_bmi","cog_vismem"
"274","brain_latent_pc1","brain_latent_pc1","~","cardio_bmi","a",0.0490298574897004,1.99093809860607e-06,0.0288174378389852,0.0692422771404156,2.89590996160882e-06,TRUE,"cardio_bmi","cog_vismem"
"275","brain_latent_pc1","cog_vismem","~","cardio_bmi","c",-0.0385626596717838,0.000491793146210728,-0.0602491353991991,-0.0168761839443686,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"276","brain_latent_pc1","cog_vismem","~","brain_latent_pc1","b",-0.0213321935896515,0.029414035384894,-0.040529803065216,-0.00213458411408702,0.0672320808797576,FALSE,"cardio_bmi","cog_vismem"
"277","brain_latent_pc1","de",":=","c","de",-0.0385626596717838,0.000491793146210728,-0.0602491353991991,-0.0168761839443686,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"278","brain_latent_pc1","ie",":=","a*b","ie",-0.00104591441164331,0.0477254643782852,-0.00208134707411316,-1.04817491734664e-05,0.102268852239183,FALSE,"cardio_bmi","cog_vismem"
"279","brain_latent_pc1","te",":=","c+a*b","te",-0.0396085740834272,0.000340284805266489,-0.0612780134548641,-0.0179391347119902,0.000340287532687222,TRUE,"cardio_bmi","cog_vismem"
"280","brain_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",0.0264062626804064,0.0821601650263613,-0.00336747920643362,0.0561800045672463,0.187794662917397,FALSE,"cardio_bmi","cog_vismem"
"281","brain_latent_pc2","brain_latent_pc2","~","cardio_bmi","a",-0.00339550371048685,0.755253729054738,-0.0247450362267347,0.017954028805761,0.755253729054738,FALSE,"cardio_bmi","cog_vismem"
"282","brain_latent_pc2","cog_vismem","~","cardio_bmi","c",-0.0396440520215403,0.000335895753734716,-0.0613124045167036,-0.0179756995263771,0.000786869033937165,TRUE,"cardio_bmi","cog_vismem"
"283","brain_latent_pc2","cog_vismem","~","brain_latent_pc2","b",-0.0104433913130031,0.26076515630888,-0.028644488108276,0.00775770548226973,0.347686875078506,FALSE,"cardio_bmi","cog_vismem"
