"","Mode1","Mode2","Mode3","Mode4","Mode5","Mode6","Mode7","Mode8","Mode9","Mode10"
"heart_texture_DependenceNonUniformity_gldm_MYO_ED",-0.562049089884736,-0.234044625939771,0.112736278105179,0.178654433039528,-0.0927620705471402,0.0869948668957246,-0.0514477046514113,0.110570008509219,-0.152075972513102,0.057473492494346
"heart_texture_DependenceNonUniformityNormalized_gldm_MYO_ED",0.533893828374501,-0.089337019303189,0.087175396479671,0.139057881491158,0.0120398238697007,-0.0497878861681687,-0.115520845673637,0.109162009269933,0.0189325511357305,-0.0320512162269443
"heart_texture_GrayLevelVariance_gldm_MYO_ED",0.306812984108401,-0.157732242204391,-0.0428260026501821,0.193139681768862,0.0153284815024663,-0.0194271619213422,-0.107975888107235,0.0468730142508909,-0.0333870793428339,0.0296215152082509
"heart_texture_DependenceVariance_gldm_MYO_ED",-0.478448324927995,0.075255922398885,-0.0678899037497278,-0.13757002575333,-0.0126199445362724,-0.000257689449921737,0.0770721412185248,-0.102466060132678,-0.0378781236906939,0.00916970194357428
"heart_texture_DependenceEntropy_gldm_MYO_ED",-0.394022021187112,-0.0155239567195802,-0.171133445110333,0.22997645866717,-0.0730774170063683,-0.0355748617566269,0.0290841700838636,-0.0235896835126989,-0.118436042717706,0.176825582052279
"heart_texture_LowGrayLevelEmphasis_gldm_MYO_ED",0.0832786303702968,0.373464599260273,0.618287441457469,0.00518146980651938,0.0516251886294131,-0.00400068498133931,-0.0225163170965907,-0.0147869748890931,0.0162243408919311,0.0247763667227559
"heart_texture_HighGrayLevelEmphasis_gldm_MYO_ED",0.0335633825165414,-0.376723464412683,-0.574761057207958,0.117598152091258,-0.00241528525735421,-0.0325119257624741,0.0270408653189421,-0.0060882567228399,0.0585463981609502,-0.033604468119206
"heart_texture_SmallDependenceLowGrayLevelEmphasis_gldm_MYO_ED",0.3428954473866,0.188541160042072,0.549064106243985,0.0671367891915525,0.111035097040533,-0.0664771992701163,-0.0779930143985853,0.0121380919335829,0.0100346347073773,-0.0101199936271445
"heart_texture_SmallDependenceHighGrayLevelEmphasis_gldm_MYO_ED",0.318169813381916,-0.338606130996104,-0.312820852591339,0.202500261471799,-0.00906203675169576,-0.025789742282452,-0.0451782860890843,0.0247568505830685,0.0359200651416578,-0.088087112358272
"heart_texture_LargeDependenceLowGrayLevelEmphasis_gldm_MYO_ED",-0.157781591443656,0.358903520277768,0.457288909854975,-0.0271218307806568,0.0141866598494322,0.0158511717404468,0.0239956119142048,-0.0376477846929273,0.00610029593406443,0.0217697029413895
"heart_texture_LargeDependenceHighGrayLevelEmphasis_gldm_MYO_ED",-0.417538023307847,-0.206224859582581,-0.548121621423806,-0.0267137385266243,0.0003453982994004,-0.0230354423135787,0.143400675419326,-0.0868520065533133,0.0603050761186366,-0.00706046870190831
"heart_texture_SmallDependenceEmphasis_gldm_MYO_ES",0.416812241073572,-0.222105576396138,-0.0399650544876137,0.218220865014179,0.104989926112172,-0.0773700704602622,-0.103973274964632,0.126246161725835,0.10827457791169,-0.133335891338614
"heart_texture_LargeDependenceEmphasis_gldm_MYO_ES",-0.430732975889741,0.118105367827154,-0.138543523913799,-0.126309704224579,-0.126125640789167,0.0427767387494488,0.166878802880492,-0.119822891302161,-0.0304014945256908,0.0791574259355823
"heart_texture_GrayLevelNonUniformity_gldm_MYO_ES",-0.743646300043705,0.105157151605319,-0.0388028108306506,-0.0425573184075401,-0.137028463024553,0.0341432432972884,0.0774361096365499,-0.0937185356090747,-0.105738124585802,-0.0608168748568838
"heart_texture_DependenceNonUniformity_gldm_MYO_ES",-0.75298479608355,-0.122832527587,0.088308935782054,0.0952498409063767,-0.0559985246629884,0.0753790592442471,0.0106658919690347,0.0566397097650571,-0.172293027091994,-0.0023317971922056
"heart_texture_DependenceNonUniformityNormalized_gldm_MYO_ES",0.312844362569663,-0.0693531552392972,0.135195232078507,0.048940132451042,0.114084187772828,-0.04725056853445,-0.123411004093934,0.117522042102143,0.0139186841403257,-0.114235148731083
"heart_texture_GrayLevelVariance_gldm_MYO_ES",0.0669595591442253,-0.272676063074424,0.00847152556579287,0.151874267472249,0.105580439700628,0.0233307066863351,-0.0404412568997837,0.0935936896034599,-0.041197389811551,0.0352182863784576
"heart_texture_DependenceVariance_gldm_MYO_ES",-0.31889756551425,0.0915771491307697,-0.16071923582647,-0.0469573154306675,-0.110934360753114,0.018990908659383,0.125622099927118,-0.106158045904579,-0.0113637298137577,0.0633876649772435
"heart_texture_DependenceEntropy_gldm_MYO_ES",-0.245581082055711,-0.289787179656954,0.0164423989011113,0.144301430643145,0.0239130437866218,0.0827119833379438,-0.0315860061253549,0.0979224074177692,-0.0738576443032697,0.170112256493542
"heart_texture_LowGrayLevelEmphasis_gldm_MYO_ES",0.00272114591520156,0.480623269205967,0.447618200113355,0.00315257797082079,0.00103733327896303,-0.0516809109438445,0.0107156651023893,-0.0577654532577682,0.0421502642868385,-0.036343474089321
"heart_texture_HighGrayLevelEmphasis_gldm_MYO_ES",0.0159390694590743,-0.549118195672163,-0.418021283772547,0.0825871469972986,0.0266311057420147,0.0459279542556757,0.0660616760224014,0.0465004164535045,0.0598703422963921,-0.00136438954704121
"heart_texture_SmallDependenceLowGrayLevelEmphasis_gldm_MYO_ES",0.232362522178356,0.303277180311291,0.439988499940214,0.0539939915726087,0.0699306563911833,-0.0922693245705987,-0.0353288442766573,0.00110127564553874,0.0421034063566414,-0.105727701459088
"heart_texture_SmallDependenceHighGrayLevelEmphasis_gldm_MYO_ES",0.17533805819127,-0.377907818074751,-0.279237490513489,0.164119716224706,0.0723316251191918,-0.0334692431697954,-0.022259796768649,0.0708582571357174,0.075933093011578,-0.0561963742922639
"heart_texture_LargeDependenceLowGrayLevelEmphasis_gldm_MYO_ES",-0.163030502268618,0.473559048616072,0.303602661138722,-0.0230156701025771,-0.0534377150759399,-0.0412744908483445,0.0627577028963774,-0.0912026860577601,0.0413321656987034,-0.021654131760267
"heart_texture_LargeDependenceHighGrayLevelEmphasis_gldm_MYO_ES",-0.202245503969653,-0.431969294313086,-0.418426326148915,-0.0267467259947898,-0.0550787074291173,0.0974888087920046,0.158439646388145,-0.0222003917707845,0.0310718308438354,0.0572737233564688
